,user_name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,location,default_profile,profile_image_url,profile_background_image_url_https,profile_background_image_url,utc_offset,description,label
3177,Irish Alexandrian,IrishAlexandria,26453,1112,1065,1455,61,"Alex/Cairo, Eire ,Montreal",TRUE,http://pbs.twimg.com/profile_images/602054756392148992/Y2j56j8n_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,7200,"Teacher, writer, instagrammer & traveler who tells it like it is! I'm the IrishAlexandrian on wordpress & instagram .  
RT is NOT = endorsement",genuine
3181,Do I wanna know?,ItsMinaRina,14252,582,2364,4937,1,ph,FALSE,http://pbs.twimg.com/profile_images/803780756048707584/12qQxtju_normal.jpg,https://pbs.twimg.com/profile_background_images/378800000100882301/05d63c0e13cd7dff10198f67bacca5ed.jpeg,http://pbs.twimg.com/profile_background_images/378800000100882301/05d63c0e13cd7dff10198f67bacca5ed.jpeg,28800,"Nothing is permanent in this world but change.

slfl // 110316",genuine
3182,Simone Hayling,ItsOnlyMemone,23588,424,696,365,6,Trinidad & Tobago,FALSE,http://pbs.twimg.com/profile_images/817095428625825792/bqrNXtyK_normal.jpg,https://pbs.twimg.com/profile_background_images/838327053/ba3fcbc15301df932b067bac268fc97f.jpeg,http://pbs.twimg.com/profile_background_images/838327053/ba3fcbc15301df932b067bac268fc97f.jpeg,-10800,"Sophrosyne - A healthy state of mind characterized by self control, moderation and a deep awareness of one's self, resulting in true happiness. #HereWeGo",genuine
3185,Jengo,J0_Mark,1934,118,189,395,0,Trinidad and Tobago,FALSE,http://pbs.twimg.com/profile_images/837043980177195012/8RH96kgS_normal.jpg,https://pbs.twimg.com/profile_background_images/378800000092367375/0c733cf97ce5175663dce0c14c8aa64e.png,http://pbs.twimg.com/profile_background_images/378800000092367375/0c733cf97ce5175663dce0c14c8aa64e.png,-10800,"Live life the best you can so when you look back, you will be happy with what it lead you to. Be the person you'd love to be friends with",genuine
3186,Jacob T,JAFJacob,4626,332,463,4271,4,"Auckland, New Zealand",FALSE,http://pbs.twimg.com/profile_images/714767999803252738/D04o7O4G_normal.jpg,https://pbs.twimg.com/profile_background_images/449142509/xad07d62f4bee9d2ce604e8193acae96.png,http://pbs.twimg.com/profile_background_images/449142509/xad07d62f4bee9d2ce604e8193acae96.png,43200,"Lover of beards, beers, and bears (not necessarily in that order). Oh, and politics! Formerly of Wellington.",genuine
3189,TripleSix,TripleSix847,5660,760,811,6016,6,847,FALSE,http://pbs.twimg.com/profile_images/819239733708619776/0VWbBOKg_normal.jpg,https://pbs.twimg.com/profile_background_images/825734326/f05b2f023c008b53851fda943e2deb35.jpeg,http://pbs.twimg.com/profile_background_images/825734326/f05b2f023c008b53851fda943e2deb35.jpeg,-18000,Do What It Does - Features: fighhiveMGMT@gmail.com Beats: TripleSix847@gmail.com,genuine
3192,John Jones,JJonesokc,2310,124,79,161,6,Oklahoma City,FALSE,http://pbs.twimg.com/profile_images/2963096089/0fbe39e4331c6834d1f63a6ba24425bb_normal.jpeg,https://pbs.twimg.com/profile_background_images/651796741/x93bfcd746bfd6aab4d97c537f62fd9b.png,http://pbs.twimg.com/profile_background_images/651796741/x93bfcd746bfd6aab4d97c537f62fd9b.png,-18000,"Oil & Natural Gas Exploration, Oil & Gas Mineral Acquisition, University of Oklahoma Alum",genuine
3193,jeys.,JKMM5,20256,526,1417,17225,10,PH â¢ CI â¢ ì°ë¦¬ì§ â¢ svt x nct,FALSE,http://pbs.twimg.com/profile_images/850341526857072644/xmmI1D_H_normal.jpg,https://pbs.twimg.com/profile_background_images/605350888970911744/8EGb6k4P.jpg,http://pbs.twimg.com/profile_background_images/605350888970911744/8EGb6k4P.jpg,28800,tweets define bio. tryna carry on. halcyon. 6.45 m. 15.24 ohms.,genuine
3195,JM007JM,JM007JM,2535,76,125,43,14,Southern California,FALSE,http://pbs.twimg.com/profile_images/843943796345733120/AeKfNVf4_normal.jpg,https://pbs.twimg.com/profile_background_images/719617526/b5eab9c262e028cbc3b9426826541d49.jpeg,http://pbs.twimg.com/profile_background_images/719617526/b5eab9c262e028cbc3b9426826541d49.jpeg,-25200,"I like root beer. Want to see: Kong: Skull Island (March 10), Fast 8 (April 14), Alien: Covenant (May 12), Pirates - Caribbean: Dead Men Tell No Tales (May 26).",genuine
3198,Yhna Hunny,JShammie,7015,290,249,7280,2,Philippines x â±â´âââ´Ï ,FALSE,http://pbs.twimg.com/profile_images/836337992939761664/p9oQZP46_normal.jpg,https://pbs.twimg.com/profile_background_images/378800000163048153/lnOghyjn.jpeg,http://pbs.twimg.com/profile_background_images/378800000163048153/lnOghyjn.jpeg,-28800,"daydreaming ð¥ð¥ð¥
















































instagram: saminexxi",genuine
3201,IssAshantiâ¨,AyNyaaaah,26628,692,493,8933,2,Beast from he East,TRUE,http://pbs.twimg.com/profile_images/826001235736092672/oqT0IWvT_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-25200,July's Very Own. I'm a blessinâ¨ & shit. #UCDavis C/O2020. Athletic. Aggie. Ashanti. A+A = A1ð,genuine
3202,Joyce Hermano,JYHRMNO,24952,1560,1317,4894,12,"Baguio City, Philippines",FALSE,http://pbs.twimg.com/profile_images/847408648523464704/TKM0rebj_normal.jpg,https://pbs.twimg.com/profile_background_images/570549806674616320/IazhU6R5.jpeg,http://pbs.twimg.com/profile_background_images/570549806674616320/IazhU6R5.jpeg,28800,"â | MLSðð¬ | ðµð­ | knð«ð      








  Philippians 4:13ð",genuine
3205,Vijay,JaaTeri,11683,333,243,953,7,Calcutta | Hyderabad,FALSE,http://pbs.twimg.com/profile_images/620331592796377088/JTXFvO4K_normal.jpg,https://abs.twimg.com/images/themes/theme4/bg.gif,http://abs.twimg.com/images/themes/theme4/bg.gif,19800,Every night I plan to get up early. Every morning I want to sleep a little more.,genuine
3206,LÌ¸aÌ¸'DÌ¸iÌ¸nÌ¸eÌ¸rÌ¸oÌ¸Â®,Jaybirdy00,12037,406,387,4275,4,"California, USA",FALSE,http://pbs.twimg.com/profile_images/836674925947584513/DPEAEISt_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-25200,ð¡,genuine
3208,slump papi,JackSparroww11,11592,495,753,7180,2,"Sayville, NY",FALSE,http://pbs.twimg.com/profile_images/850199594197696512/c0GG16HR_normal.jpg,https://pbs.twimg.com/profile_background_images/656515951958052864/bsgnnCUJ.png,http://pbs.twimg.com/profile_background_images/656515951958052864/bsgnnCUJ.png,-14400,"egg sandwich fanpage based out of long island NY hmu if u see'nt my neopet, drinks from the hose, skates mongo, miller lites in my coffin",genuine
3210,Jacqueline Sit,JacquelineSit,2625,1678,1858,3653,83,"Oklahoma City, OK",FALSE,http://pbs.twimg.com/profile_images/436353229123624961/cL8SFFaK_normal.jpeg,https://abs.twimg.com/images/themes/theme15/bg.png,http://abs.twimg.com/images/themes/theme15/bg.png,-18000,@CandorPR Account Executive. Former TV News Reporter. News Junkie. Foodie. Zumba enthusiast.,genuine
3211,Jaden Gilmour,JadenGilmour,3278,132,183,271,18,"Taranaki, New Zealand",FALSE,http://pbs.twimg.com/profile_images/820144760258056193/9fvkqHAT_normal.jpg,https://pbs.twimg.com/profile_background_images/693005377227636736/zzxRld4w.jpg,http://pbs.twimg.com/profile_background_images/693005377227636736/zzxRld4w.jpg,43200,23. Astronomy. Photography. Minecraft. YouTube,genuine
3212,Leah Marie,Jaggypie,7648,516,1963,2810,11,"East Bay, Cali",FALSE,http://pbs.twimg.com/profile_images/378800000355646220/955d4320aa71b13328ad5d2bb1d7096f_normal.jpeg,https://pbs.twimg.com/profile_background_images/434081136/Oakland-Athletics.jpg,http://pbs.twimg.com/profile_background_images/434081136/Oakland-Athletics.jpg,-25200,Just twittering about.,genuine
3215,jase ð¤ð¼,jamesjase,16750,514,237,12205,4,West Tennessee,FALSE,http://pbs.twimg.com/profile_images/841093045852504065/6YYUXqsD_normal.jpg,https://pbs.twimg.com/profile_background_images/863083482/7d4679481c8683ba76ee85e991e987fe.jpeg,http://pbs.twimg.com/profile_background_images/863083482/7d4679481c8683ba76ee85e991e987fe.jpeg,-14400,@k_clifft â¤ï¸,genuine
3219,Jana Lewis Harkins,JanaHarkins,15801,701,1047,483,16,"Oklahoma City, OK",FALSE,http://pbs.twimg.com/profile_images/661388097314164736/tW3yWloj_normal.jpg,https://pbs.twimg.com/profile_background_images/713639347/0c1cf7a6552b67eada8509dd45e0f882.jpeg,http://pbs.twimg.com/profile_background_images/713639347/0c1cf7a6552b67eada8509dd45e0f882.jpeg,-18000,"Wife, mother, grandmother, concerned citizen, proud Democrat. I love Carousels, Oklahoma City, and traveling the USA in a Ford (Did You Say Road Trip)!",genuine
3220,Jane James,Janeisabelle_,4868,384,429,10313,3,"Chico, CA",FALSE,http://pbs.twimg.com/profile_images/844788126623064064/2WTjPnAy_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-25200,ruthless. âï¸,genuine
3223,Jason,JasonNaderi,15316,332,824,6598,2,LA,TRUE,http://pbs.twimg.com/profile_images/832672430602661888/-ha84DJQ_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-28800,Future Doctor,genuine
3231,Sidharth Singhal,JeSuisSid,23085,339,527,3354,28,Selfosphere,FALSE,http://pbs.twimg.com/profile_images/840883881473589248/KbrWWRqM_normal.jpg,https://abs.twimg.com/images/themes/theme4/bg.gif,http://abs.twimg.com/images/themes/theme4/bg.gif,19800,"Avid reader | Au courant | Interested in Finance, Politics, Science, Religion, History, & Technology | Musicoholic | Scorpion | Drake fangirl | C8H10N4O2",genuine
3233,Jeffrey Lutz,JeffreyDLutz,14762,821,274,236,22,"Wichita, KS",FALSE,http://pbs.twimg.com/profile_images/825550651954442240/Eju0Ofcv_normal.jpg,https://pbs.twimg.com/profile_background_images/25578388/indians_background.jpg,http://pbs.twimg.com/profile_background_images/25578388/indians_background.jpg,-18000,"We're scared, but we ain't shakin'; kinda bent, but we ain't breakin'.",genuine
3234,Jennawynn,Jennawynn,7039,118,77,1000,8,"Las Vegas, NV",FALSE,http://pbs.twimg.com/profile_images/839904408733278208/LV4ZVqjl_normal.jpg,https://pbs.twimg.com/profile_background_images/378800000097999013/726021c92a689c3cc590c14750e10c71.png,http://pbs.twimg.com/profile_background_images/378800000097999013/726021c92a689c3cc590c14750e10c71.png,-25200,"Writer, artist, mother, gamer, #ExtraLife, Navy vet, ex-nuke, BA cultural anthropology, feminist, researcher.. I wear a lot of hats!",genuine
3237,Jessica Kurchaba,JessKurchaba,487,132,133,1401,4,"Ottawa, Canada",FALSE,http://pbs.twimg.com/profile_images/851752751814119424/ixmU2jV0_normal.jpg,https://pbs.twimg.com/profile_background_images/378800000179753784/vo0WbExh.png,http://pbs.twimg.com/profile_background_images/378800000179753784/vo0WbExh.png,-25200,"Professional hand model, amateur automotive photographer, aspiring journalist and future cat lady. All views represented here are my own.",genuine
3240,Jessica Bruckman,JessicaBruckman,9750,529,412,3039,38,"Los Angeles, California",FALSE,http://pbs.twimg.com/profile_images/773365165173518341/3oaFCEoX_normal.jpg,https://pbs.twimg.com/profile_background_images/456498524083847168/nZB0--Jq.png,http://pbs.twimg.com/profile_background_images/456498524083847168/nZB0--Jq.png,-25200,"content marketing + digital strategy. ""very NPR conference call voice"". all opinions are mine (and subject to change).",genuine
3243,Jevon Safarik,JevonSafarik,644,66,581,324,2,"White Rock, BC, Canada",FALSE,http://pbs.twimg.com/profile_images/553037136304173056/twrPNCYM_normal.jpeg,https://pbs.twimg.com/profile_background_images/34350610/Untitledjev-4.jpg,http://pbs.twimg.com/profile_background_images/34350610/Untitledjev-4.jpg,-25200,amanartist,genuine
3252,J Alfred D Sarkar,JoakimAlfred,4483,1604,2712,424,7,"Calcutta, India.",FALSE,http://pbs.twimg.com/profile_images/766138671779250177/SEunQQQ7_normal.jpg,https://abs.twimg.com/images/themes/theme10/bg.gif,http://abs.twimg.com/images/themes/theme10/bg.gif,19800,Principal of CETI Bible College.PhD. Research Associate in Biblical Studies at the University of Jerusalem. Secretary of Noah's Ark in Calcutta since 2005.,genuine
3254,pecos bill,deamazingjoever,1444,144,193,1279,0,bed,FALSE,http://pbs.twimg.com/profile_images/851401907771908097/8jHR8hU9_normal.jpg,https://abs.twimg.com/images/themes/theme5/bg.gif,http://abs.twimg.com/images/themes/theme5/bg.gif,25200,"You're my once upon a time, but I guess I'm not your happily-ever-after. Isang mahiwagang gwapo",genuine
3255,John Smalley,Johnnysmalls78,24202,547,896,7308,9,"Cebu, Philippines",TRUE,http://pbs.twimg.com/profile_images/831044091370631168/46EEGBpp_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,28800,"Strange fella, wandering the world, with no real plan at all.",genuine
3256,CooLilMommaJojoð§,JojoLoveexoxo,9358,483,263,1568,0,yay areaâ¨,FALSE,http://pbs.twimg.com/profile_images/845068962496884736/IdTWWb1-_normal.jpg,https://pbs.twimg.com/profile_background_images/492558185425682432/_a6qsS8B.jpeg,http://pbs.twimg.com/profile_background_images/492558185425682432/_a6qsS8B.jpeg,-25200,Fall In Love Or Fall In Hateð¤,genuine
3258,Jah Lee ã,JollyFuentes,4258,157,33,112,23,"Negros Occidental, Philippines",FALSE,http://pbs.twimg.com/profile_images/775670094210838529/jOQwAdBN_normal.jpg,https://pbs.twimg.com/profile_background_images/596378388/siuwh73dabm6vjnmc58i.jpeg,http://pbs.twimg.com/profile_background_images/596378388/siuwh73dabm6vjnmc58i.jpeg,28800,A lady who is trying to figure out what life is. One tweet at a time. ;),genuine
3261,cmard ð,cmard_,1226,146,839,858,2,"Texas, USA",FALSE,http://pbs.twimg.com/profile_images/801321415324692480/deMJnqdh_normal.jpg,https://abs.twimg.com/images/themes/theme15/bg.png,http://abs.twimg.com/images/themes/theme15/bg.png,-25200,witty overused clever twitter bio,genuine
3262,Joseph Palmer,Joseph_Palmer,15863,838,1718,1832,33,"Silicon Valley, CA",TRUE,http://pbs.twimg.com/profile_images/823330802817581061/k8x0QX9o_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-25200,An Ex-Silicon Gypsy with an urge to make music.,genuine
3263,Josh Howell,JoshTHowell,12028,689,1077,3866,42,TX â¡ï¸ AZ â¡ï¸ AR â¡ï¸ KS,FALSE,http://pbs.twimg.com/profile_images/826622138555723776/XgFq9akf_normal.jpg,https://pbs.twimg.com/profile_background_images/179914750/twitterpic.jpg,http://pbs.twimg.com/profile_background_images/179914750/twitterpic.jpg,-18000,"Dir. of Development, Events & Marketing at @Wichita_Sports. Former NCAA Marketer. Self proclaimed Fantasy Football Expert. Snapchat: JoshTHowell",genuine
3264,âï¸PaddyO âï¸,JotGuy316,10707,309,231,26445,28,"Irving, TX",FALSE,http://pbs.twimg.com/profile_images/851529227262361601/JnT_hBi-_normal.jpg,https://abs.twimg.com/images/themes/theme14/bg.gif,http://abs.twimg.com/images/themes/theme14/bg.gif,-18000,"A guy nicknamed Jot ever since high school. I'm here to share thoughts on: sports, movies, comicbooks, tv shows, books, geeky stuff, and faith.",genuine
3265,Srijeet Bose,Joyverse,810,78,218,565,11,Uwunkalapoppalinkakayankakyankolol,FALSE,http://pbs.twimg.com/profile_images/765157102180372480/Qp7SHrgV_normal.jpg,https://abs.twimg.com/images/themes/theme19/bg.gif,http://abs.twimg.com/images/themes/theme19/bg.gif,19800,I do porkymanz gam and I sometimes write things and I like memes and pizza. Please send money so I can buy myself a new laptop.,genuine
3267,Jeremy Estrada,Jsmooth575,2923,356,658,1825,4,"Imperial ,CA",FALSE,http://pbs.twimg.com/profile_images/788241025676431360/hj3v5E4V_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-25200,New Account @Jsmooth5752,genuine
3269,Juarez,Juarez_Anth,9608,916,786,15954,5,"Evansville, IN",FALSE,http://pbs.twimg.com/profile_images/820357972584964096/KwyVDdPH_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-18000,Fun fact: Young Metro trusts me| Ball State University|,genuine
3271,Justin,JuicyJ_Rob,32486,626,343,36650,7,"Lutz, FL",FALSE,http://pbs.twimg.com/profile_images/844080180842905600/3dsy3u9O_normal.jpg,https://abs.twimg.com/images/themes/theme13/bg.gif,http://abs.twimg.com/images/themes/theme13/bg.gif,-14400,"I was a safety patrol in the 5th grade // RIP JH, JR // I love girls // I'm gonna be a teacher // just gonna send it",genuine
3272,Jace Zipp,JuicyJace_,18361,2272,1096,9364,9,Murfreesboro ,FALSE,http://pbs.twimg.com/profile_images/773391238166872064/CKSgb-Sk_normal.jpg,https://abs.twimg.com/images/themes/theme14/bg.gif,http://abs.twimg.com/images/themes/theme14/bg.gif,-18000,ÎÎ¤Î© | MTSU '19,genuine
3277,Justin D. Morrow,JustinDMorrow,25512,1186,991,27475,4,"Derby, KS",FALSE,http://pbs.twimg.com/profile_images/822510121586659329/ShE_Mw_1_normal.jpg,https://abs.twimg.com/images/themes/theme9/bg.gif,http://abs.twimg.com/images/themes/theme9/bg.gif,-18000,Jesus Follower. Youth Coach. Business Office Manager at Glen Carr House. Can I pray for you about anything? 316-259-0735,genuine
3278,Justin Gibbs,JustinLaloGibbs,6251,1152,257,9458,18,"Boise, Idaho",FALSE,http://pbs.twimg.com/profile_images/3114922768/8f187cde3030338e67b761d124fa1d4a_normal.jpeg,https://pbs.twimg.com/profile_background_images/775333766/601656d2ef2aeb0a135e44f590597ba0.jpeg,http://pbs.twimg.com/profile_background_images/775333766/601656d2ef2aeb0a135e44f590597ba0.jpeg,-25200,"I make games. Sometimes I play them, too. http://t.co/QCpo71yPk8",genuine
3280,justin lin,justintimeIin,5594,861,741,8604,1,LA,FALSE,http://pbs.twimg.com/profile_images/842440475680296960/kkM5lIR__normal.jpg,https://pbs.twimg.com/profile_background_images/604895805455990785/RoAm8Lj2.jpg,http://pbs.twimg.com/profile_background_images/604895805455990785/RoAm8Lj2.jpg,-25200,live a life without what if's,genuine
3284,Kitty â,fikawithkitty,31483,385,512,10781,34,"Manchester, England",FALSE,http://pbs.twimg.com/profile_images/852106585547702276/LawoOad8_normal.jpg,https://pbs.twimg.com/profile_background_images/442027200569544704/XdNszIP5.jpeg,http://pbs.twimg.com/profile_background_images/442027200569544704/XdNszIP5.jpeg,3600,20. Student Nurse at UoM. Feminist. Dogspotter. Blogger for @PlacementProj. Secretary for @sexpressionMCR. All views are my own!,genuine
